Date,Open,High,Low,Close,Adj Close,Volume
2019-11-20,404.649994,404.649994,401.779999,403.820007,403.820007,196558800
2019-11-21,403.100006,403.100006,400.019989,402.220001,402.220001,186803900
2019-11-22,402.390015,405.440002,402.390015,403.980011,403.980011,176172400
2019-11-25,405.230011,408.250000,405.230011,408.089996,408.089996,151159500
2019-11-26,407.980011,409.040009,406.970001,408.489990,408.489990,275539100
2019-11-27,409.000000,410.390015,408.540009,409.809998,409.809998,165679700
2019-11-28,409.630005,409.630005,408.440002,409.250000,409.250000,130992400
2019-11-29,408.570007,409.640015,407.339996,407.429993,407.429993,156046100
2019-12-02,407.480011,410.040009,400.570007,401.010010,401.010010,232121600
2019-12-03,401.839996,402.989990,397.179993,398.480011,398.480011,208437800
2019-12-04,398.619995,403.279999,398.510010,403.190002,403.190002,176234200
2019-12-05,403.709991,405.369995,402.410004,402.660004,402.660004,158191200
2019-12-06,403.000000,407.480011,403.000000,407.350006,407.350006,147394100
2019-12-09,407.500000,407.549988,406.220001,406.390015,406.390015,167280100
2019-12-10,406.160004,406.160004,401.459991,405.339996,405.339996,183381000
2019-12-11,405.049988,406.489990,403.989990,406.220001,406.220001,188022400
2019-12-12,406.320007,409.339996,404.989990,407.579987,407.579987,221436100
2019-12-13,410.609985,414.910004,410.609985,412.019989,412.019989,366684700
2019-12-16,412.910004,418.529999,412.910004,417.750000,417.750000,222055700
2019-12-17,416.640015,416.640015,414.100006,414.920013,414.920013,233655100
2019-12-18,414.570007,416.119995,414.380005,414.380005,414.380005,179845400
2019-12-19,414.980011,415.450012,413.529999,415.070007,415.070007,186840600
2019-12-20,414.980011,418.450012,414.980011,418.399994,418.399994,337268900
2019-12-23,417.970001,418.859985,417.559998,418.269989,418.269989,126235100
2019-12-27,419.160004,420.720001,418.920013,419.739990,419.739990,102948900
2019-12-30,419.459991,419.459991,416.170013,416.170013,416.170013,94199100
2020-01-03,418.730011,418.730011,415.579987,418.329987,418.329987,149647500
2020-01-06,417.339996,417.339996,412.630005,416.630005,416.630005,151853000
2020-01-07,417.250000,419.730011,416.350006,417.670013,417.670013,153736700
2020-01-08,416.910004,418.630005,415.130005,418.359985,418.359985,181395100
2020-01-09,419.260010,421.429993,419.160004,419.640015,419.640015,193931100
2020-01-10,420.200012,420.850006,419.140015,419.140015,419.140015,165853000
2020-01-13,418.730011,420.000000,417.260010,418.390015,418.390015,166725600
2020-01-14,418.450012,419.589996,415.609985,419.589996,419.589996,181115200
2020-01-15,419.570007,420.010010,418.190002,419.630005,419.630005,196390300
2020-01-16,420.000000,421.299988,419.049988,420.540009,420.540009,80913800
2020-01-17,421.339996,424.899994,421.339996,424.559998,424.559998,174188200
2020-01-20,424.019989,424.480011,423.070007,423.980011,423.980011,107860400
2020-01-21,422.980011,423.380005,419.790009,423.380005,423.380005,165562200
2020-01-22,423.510010,424.940002,422.570007,423.040009,423.040009,178126300
2020-01-23,422.529999,422.540009,419.369995,420.029999,420.029999,182917800
2020-01-24,421.010010,425.359985,421.010010,423.640015,423.640015,173980700
2020-01-27,420.559998,420.559998,413.470001,414.070007,414.070007,203735500
2020-01-28,414.369995,417.890015,413.160004,417.559998,417.559998,176695200
2020-01-29,417.920013,420.089996,417.750000,419.410004,419.410004,175283900
2020-01-30,417.519989,417.519989,414.019989,415.160004,415.160004,206815500
2020-01-31,415.980011,416.989990,410.429993,410.709991,410.709991,238102500
2020-02-03,410.959991,413.160004,410.190002,411.720001,411.720001,182184000
2020-02-04,412.209991,418.489990,412.209991,418.470001,418.470001,206100300
2020-02-05,417.989990,424.269989,417.559998,423.619995,423.619995,244720200
2020-02-06,425.100006,426.700012,424.160004,425.489990,425.489990,228035100
2020-02-07,425.410004,425.410004,422.950012,424.359985,424.359985,208740100
2020-02-10,423.690002,424.670013,422.239990,424.640015,424.640015,160073400
2020-02-11,425.820007,429.019989,425.820007,428.480011,428.480011,197702000
2020-02-12,429.000000,431.160004,428.850006,431.160004,431.160004,195616500
2020-02-13,430.600006,431.079987,426.339996,431.079987,431.079987,227961100
2020-02-14,431.209991,432.260010,430.130005,430.519989,430.519989,167725200
2020-02-17,431.130005,432.480011,431.040009,431.980011,431.980011,0
2020-02-18,430.540009,431.350006,428.559998,430.329987,430.329987,228610300
2020-02-19,431.440002,433.899994,431.440002,433.899994,433.899994,182531600
2020-02-20,433.359985,433.540009,430.190002,430.190002,430.190002,210644200
2020-02-21,429.390015,430.869995,426.130005,428.070007,428.070007,241012300
2020-02-24,424.299988,424.299988,409.989990,411.859985,411.859985,336174500
2020-02-25,412.910004,414.750000,403.959991,404.600006,404.600006,283347500
2020-02-26,403.250000,405.779999,392.890015,404.619995,404.619995,316567300
2020-02-27,401.239990,401.239990,385.059998,389.450012,389.450012,366660200
2020-02-28,385.049988,385.049988,371.200012,375.649994,375.649994,533260100
2020-03-02,378.730011,384.200012,369.059998,375.970001,375.970001,439821300
2020-03-03,378.670013,388.440002,378.670013,381.130005,381.130005,374556200
2020-03-04,381.420013,388.820007,379.429993,386.299988,386.299988,328466500
2020-03-05,387.970001,389.100006,378.040009,380.760010,380.760010,341903600
2020-03-06,378.339996,378.339996,364.029999,366.799988,366.799988,395356800
2020-03-09,362.380005,362.380005,336.540009,339.500000,339.500000,606630700
2020-03-10,341.739990,353.399994,334.279999,335.640015,335.640015,513551800
2020-03-11,337.200012,343.380005,332.260010,333.170013,333.170013,427769400
2020-03-12,327.980011,327.980011,294.320007,294.929993,294.929993,694157300
2020-03-13,297.920013,320.760010,295.230011,299.160004,299.160004,596027500
2020-03-16,294.309998,294.309998,268.570007,284.630005,284.630005,614569800
2020-03-17,287.160004,295.190002,275.290009,291.070007,291.070007,520611300
2020-03-18,288.679993,288.679993,275.920013,279.660004,279.660004,478145500
2020-03-19,277.510010,288.220001,275.720001,287.799988,287.799988,508812200
2020-03-20,291.010010,301.970001,291.010010,293.040009,293.040009,672273700
2020-03-23,288.309998,292.040009,278.410004,280.429993,280.429993,0
2020-03-24,284.010010,304.000000,284.010010,304.000000,304.000000,420301900
2020-03-25,307.859985,318.519989,301.850006,313.380005,313.380005,452247300
2020-03-26,310.019989,321.380005,306.040009,321.380005,321.380005,373673300
2020-03-27,319.170013,319.170013,306.700012,310.899994,310.899994,342220200
2020-03-30,311.399994,314.880005,303.380005,314.880005,314.880005,294024800
2020-03-31,316.380005,321.489990,313.970001,320.059998,320.059998,386418100
2020-04-01,316.350006,316.350006,308.029999,310.769989,310.769989,349682800
2020-04-02,311.450012,314.010010,306.579987,312.079987,312.079987,346144100
2020-04-03,311.980011,312.010010,308.410004,309.059998,309.059998,299157000
2020-04-06,312.420013,321.059998,312.420013,320.579987,320.579987,301512500
2020-04-07,323.239990,331.739990,323.239990,326.609985,326.609985,376254100
2020-04-08,325.619995,326.670013,321.570007,326.670013,326.670013,266335900
2020-04-09,328.420013,332.890015,326.339996,331.799988,331.799988,309218200
2020-04-14,333.929993,336.350006,333.420013,333.910004,333.910004,277928100
2020-04-15,333.510010,333.700012,322.369995,323.059998,323.059998,322323100
2020-04-16,324.470001,327.239990,323.100006,324.920013,324.920013,280862100
2020-04-17,328.570007,335.880005,328.570007,333.470001,333.470001,310811200
2020-04-20,334.190002,335.700012,329.549988,335.700012,335.700012,215334600
2020-04-21,333.880005,333.880005,324.309998,324.309998,324.309998,239345400
2020-04-22,325.480011,330.220001,325.480011,330.140015,330.140015,221466900
2020-04-23,330.940002,335.320007,328.630005,333.239990,333.239990,230040500
2020-04-24,331.559998,332.920013,328.420013,329.589996,329.589996,216929200
2020-04-27,331.820007,335.880005,331.820007,335.440002,335.440002,203319700
2020-04-28,335.760010,342.829987,335.559998,341.089996,341.089996,297910000
2020-04-29,341.390015,347.209991,340.399994,347.059998,347.059998,307402300
2020-04-30,347.670013,349.220001,339.619995,340.029999,340.029999,406684800
2020-05-04,334.899994,334.899994,327.470001,328.440002,328.440002,280681200
2020-05-05,330.679993,335.500000,330.679993,335.500000,335.500000,250569800
2020-05-06,335.769989,337.380005,333.869995,334.339996,334.339996,235985200
2020-05-07,334.809998,338.200012,334.809998,337.980011,337.980011,232301800
2020-05-08,339.089996,341.130005,339.089996,341.049988,341.049988,88057400
2020-05-11,342.100006,343.380005,337.070007,339.700012,339.700012,230687900
2020-05-12,338.910004,341.609985,338.380005,340.570007,340.570007,225192200
2020-05-13,338.799988,338.799988,333.760010,333.970001,333.970001,259089900
2020-05-14,332.440002,332.440002,322.869995,326.709991,326.709991,289337400
2020-05-15,328.230011,331.720001,327.299988,328.239990,328.239990,239373600
2020-05-18,330.700012,341.820007,330.700012,341.589996,341.589996,242578300
2020-05-19,342.269989,343.269989,337.440002,339.489990,339.489990,329491500
2020-05-20,338.820007,343.049988,336.880005,342.820007,342.820007,286044400
2020-05-22,338.700012,340.829987,334.570007,340.170013,340.170013,253880700
2020-05-25,340.980011,345.179993,340.980011,345.179993,345.179993,85563200
2020-05-26,347.010010,349.720001,347.010010,348.920013,348.920013,314648700
2020-05-27,349.420013,352.750000,347.410004,349.750000,349.750000,407509000
2020-05-28,350.850006,356.049988,350.850006,355.470001,355.470001,322521100
2020-05-29,354.000000,354.000000,349.779999,350.359985,350.359985,580548500
2020-06-02,355.970001,360.609985,355.970001,359.769989,359.769989,322723400
2020-06-03,360.779999,369.089996,360.779999,368.920013,368.920013,364911600
2020-06-04,367.690002,369.480011,364.570007,366.250000,366.250000,337326700
2020-06-05,367.540009,375.399994,367.540009,375.320007,375.320007,407200700
2020-06-08,374.440002,375.519989,371.410004,374.119995,374.119995,371230900
2020-06-09,374.559998,374.980011,368.130005,369.540009,369.540009,366495100
2020-06-10,370.170013,373.029999,367.000000,368.149994,368.149994,309538900
2020-06-11,364.980011,364.980011,353.070007,353.070007,353.070007,345740900
2020-06-12,351.769989,358.850006,349.220001,354.059998,354.059998,295857300
2020-06-15,350.540009,354.299988,344.910004,353.089996,353.089996,259217900
2020-06-16,355.320007,366.619995,355.320007,363.329987,363.329987,319790900
2020-06-17,363.029999,367.450012,363.029999,366.019989,366.019989,260799900
2020-06-18,365.190002,367.309998,361.510010,363.410004,363.410004,257886300
2020-06-19,364.459991,367.470001,364.459991,365.459991,365.459991,508126000
2020-06-22,364.250000,366.510010,361.410004,362.700012,362.700012,207064600
2020-06-23,363.910004,368.470001,363.910004,367.399994,367.399994,223615100
2020-06-24,366.600006,366.600006,357.170013,357.170013,357.170013,225957800
2020-06-25,356.790009,360.459991,352.679993,359.739990,359.739990,244571700
2020-06-26,361.190002,364.980011,358.149994,358.320007,358.320007,200171100
2020-06-29,357.660004,361.519989,356.320007,359.890015,359.890015,200537200
2020-06-30,360.459991,361.549988,358.040009,360.339996,360.339996,226240100
2020-07-01,360.809998,362.920013,356.660004,361.190002,361.190002,198697200
2020-07-02,362.579987,368.850006,362.579987,368.290009,368.290009,237879600
2020-07-03,368.489990,369.279999,364.220001,365.429993,365.429993,140948500
2020-07-06,367.309998,372.369995,367.309998,371.209991,371.209991,198926800
2020-07-07,370.109985,370.109985,366.459991,368.959991,368.959991,175809500
2020-07-08,367.839996,369.339996,365.790009,366.480011,366.480011,181618500
2020-07-09,367.410004,368.700012,363.010010,363.640015,363.640015,180405800
2020-07-10,362.839996,367.019989,361.779999,366.829987,366.829987,174619300
2020-07-13,368.140015,370.730011,367.769989,370.500000,370.500000,182826800
2020-07-14,368.519989,368.519989,363.559998,367.399994,367.399994,201143300
2020-07-15,368.989990,375.459991,368.989990,373.869995,373.869995,222158900
2020-07-16,372.700012,372.750000,369.940002,372.130005,372.130005,176757400
2020-07-17,372.880005,373.109985,371.109985,372.709991,372.709991,194740800
2020-07-20,372.160004,376.209991,369.820007,375.510010,375.510010,165090400
2020-07-21,376.970001,380.260010,376.140015,376.700012,376.700012,240686100
2020-07-22,375.739990,375.820007,372.019989,373.440002,373.440002,189247100
2020-07-23,374.359985,376.269989,372.899994,373.649994,373.649994,168506300
2020-07-24,371.320007,371.320007,365.760010,367.290009,367.290009,187260800
