Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,9201.299805,9257.400391,9194.400391,9215.400391,9215.400391,143203100
2019-07-30,9216.400391,9216.400391,8957.000000,8986.599609,8986.599609,229899500
2019-07-31,8993.599609,9002.299805,8946.700195,8971.000000,8971.000000,175707000
2019-08-01,8947.599609,9038.200195,8939.400391,9038.200195,9038.200195,148850400
2019-08-02,8905.700195,8997.000000,8870.700195,8897.599609,8897.599609,236593200
2019-08-05,8824.000000,8864.500000,8753.000000,8777.200195,8777.200195,182745400
2019-08-06,8774.599609,8820.900391,8699.400391,8699.400391,8699.400391,177519500
2019-08-07,8743.700195,8820.700195,8679.799805,8746.099609,8746.099609,175612000
2019-08-08,8828.799805,8869.000000,8790.500000,8869.000000,8869.000000,161818100
2019-08-09,8814.099609,8825.599609,8740.299805,8757.799805,8757.799805,157538800
2019-08-12,8796.900391,8811.000000,8675.799805,8676.400391,8676.400391,141735900
2019-08-13,8628.200195,8782.000000,8610.200195,8695.099609,8695.099609,200738700
2019-08-14,8684.000000,8684.000000,8497.900391,8522.700195,8522.700195,193781300
2019-08-15,8551.099609,8566.000000,8409.200195,8519.000000,8519.000000,186021200
2019-08-16,8530.000000,8670.700195,8530.000000,8670.400391,8670.400391,307070400
2019-08-19,8726.900391,8774.400391,8702.700195,8733.299805,8733.299805,149328300
2019-08-20,8707.099609,8727.599609,8618.299805,8618.299805,8618.299805,0
2019-08-21,8645.900391,8722.900391,8644.299805,8701.500000,8701.500000,109016400
2019-08-22,8684.400391,8806.400391,8675.599609,8716.400391,8716.400391,143420500
2019-08-23,8764.400391,8782.599609,8649.500000,8649.500000,8649.500000,133607400
2019-08-26,8603.299805,8702.000000,8592.200195,8679.200195,8679.200195,86668500
2019-08-27,8682.200195,8767.900391,8662.099609,8728.900391,8728.900391,156833800
2019-08-28,8711.500000,8753.799805,8678.900391,8747.099609,8747.099609,107404400
2019-08-29,8728.200195,8841.099609,8725.900391,8794.299805,8794.299805,142695300
2019-08-30,8809.099609,8858.799805,8797.099609,8812.900391,8812.900391,146442000
2019-09-02,8810.799805,8858.400391,8804.900391,8815.500000,8815.500000,97947400
2019-09-03,8806.799805,8828.799805,8772.799805,8809.200195,8809.200195,158817500
2019-09-04,8872.299805,8904.500000,8856.599609,8856.599609,8856.599609,169520500
2019-09-05,8913.000000,8995.400391,8908.099609,8992.700195,8992.700195,215605500
2019-09-06,8992.799805,9025.900391,8958.599609,8990.099609,8990.099609,168793800
2019-09-09,8997.700195,9026.299805,8987.599609,9010.599609,9010.599609,179010000
2019-09-10,9007.400391,9088.099609,8947.700195,9078.200195,9078.200195,265631700
2019-09-11,9109.299805,9124.000000,9029.400391,9059.500000,9059.500000,212019200
2019-09-12,9078.099609,9112.900391,8994.299805,9082.299805,9082.299805,231323500
2019-09-13,9099.799805,9153.500000,9084.299805,9137.900391,9137.900391,226196600
2019-09-16,9099.900391,9101.200195,9049.000000,9052.000000,9052.000000,174344900
2019-09-17,9050.599609,9052.099609,8975.799805,9004.200195,9004.200195,221426400
2019-09-18,9016.500000,9049.700195,8963.799805,9031.700195,9031.700195,182235100
2019-09-19,9043.099609,9138.500000,9027.799805,9136.000000,9136.000000,168884400
2019-09-20,9137.000000,9210.900391,9132.200195,9179.000000,9179.000000,405543700
2019-09-23,9154.900391,9168.299805,9055.900391,9093.599609,9093.599609,161360300
2019-09-24,9116.099609,9154.200195,9103.799805,9118.200195,9118.200195,139483100
2019-09-25,9087.200195,9119.200195,9000.900391,9085.299805,9085.299805,148045500
2019-09-26,9064.599609,9143.000000,9061.400391,9129.700195,9129.700195,132267400
2019-09-27,9149.700195,9210.500000,9131.000000,9184.099609,9184.099609,127034300
2019-09-30,9194.799805,9257.299805,9189.599609,9244.599609,9244.599609,177878400
2019-10-01,9277.000000,9298.799805,9165.099609,9165.900391,9165.900391,150847200
2019-10-02,9150.099609,9157.099609,8912.200195,8912.200195,8912.200195,193947900
2019-10-03,8935.799805,8971.400391,8850.599609,8902.200195,8902.200195,152587800
2019-10-04,8944.200195,8961.799805,8858.599609,8961.799805,8961.799805,148747800
2019-10-07,8954.700195,9046.299805,8930.400391,9044.099609,9044.099609,131080300
2019-10-08,9066.500000,9071.500000,8900.799805,8940.099609,8940.099609,140370600
2019-10-09,8952.700195,9035.599609,8934.200195,8991.900391,8991.900391,103638000
2019-10-10,8997.400391,9112.200195,8970.299805,9104.400391,9104.400391,156096600
2019-10-11,9112.900391,9273.799805,9104.799805,9273.799805,9273.799805,248406500
2019-10-14,9229.200195,9247.599609,9195.200195,9246.500000,9246.500000,125125400
2019-10-15,9292.000000,9370.299805,9278.299805,9356.099609,9356.099609,191056900
2019-10-16,9346.500000,9398.599609,9288.200195,9386.700195,9386.700195,205491300
2019-10-17,9360.900391,9494.500000,9340.000000,9340.000000,9340.000000,195287100
2019-10-18,9310.299805,9362.200195,9307.599609,9329.799805,9329.799805,150240700
2019-10-21,9350.299805,9424.299805,9342.099609,9402.299805,9402.299805,167986800
2019-10-22,9393.299805,9417.400391,9344.599609,9380.200195,9380.200195,139500300
2019-10-23,9339.299805,9392.299805,9332.400391,9385.000000,9385.000000,146308800
2019-10-24,9413.500000,9448.000000,9378.599609,9391.799805,9391.799805,157225400
2019-10-25,9409.900391,9433.299805,9381.099609,9430.200195,9430.200195,124881200
2019-10-28,9432.299805,9455.599609,9394.599609,9433.000000,9433.000000,123721700
2019-10-29,9440.700195,9445.500000,9362.200195,9400.099609,9400.099609,155531300
2019-10-30,9384.500000,9386.599609,9219.700195,9284.500000,9284.500000,192868000
2019-10-31,9296.299805,9305.299805,9208.900391,9257.500000,9257.500000,227115200
2019-11-01,9293.099609,9343.099609,9252.799805,9328.000000,9328.000000,160721600
2019-11-04,9376.500000,9439.000000,9354.299805,9416.400391,9416.400391,180099600
2019-11-05,9424.200195,9432.299805,9373.799805,9407.900391,9407.900391,218124200
2019-11-06,9407.299805,9443.900391,9360.900391,9398.400391,9398.400391,173974000
2019-11-07,9435.400391,9482.500000,9409.599609,9447.299805,9447.299805,190107600
2019-11-08,9418.500000,9436.099609,9369.700195,9393.700195,9393.700195,182548400
2019-11-11,9370.299805,9400.400391,9334.400391,9388.500000,9388.500000,153710200
2019-11-12,9427.799805,9436.799805,9306.700195,9306.700195,9306.700195,182145300
2019-11-13,9270.200195,9270.200195,9132.799805,9194.500000,9194.500000,246050000
2019-11-14,9203.099609,9216.900391,9170.299805,9173.299805,9173.299805,154125900
2019-11-15,9222.099609,9273.299805,9186.900391,9261.400391,9261.400391,161258700
2019-11-18,9265.099609,9293.099609,9213.000000,9258.000000,9258.000000,135267700
2019-11-19,9288.000000,9327.500000,9234.400391,9259.200195,9259.200195,121796100
2019-11-20,9223.700195,9240.400391,9165.400391,9225.400391,9225.400391,139899200
2019-11-21,9175.099609,9223.099609,9152.099609,9214.000000,9214.000000,142003800
2019-11-22,9238.500000,9295.500000,9229.700195,9254.700195,9254.700195,173881100
2019-11-25,9300.000000,9340.299805,9292.299805,9319.900391,9319.900391,128376200
2019-11-26,9323.599609,9329.700195,9288.200195,9324.799805,9324.799805,214687000
2019-11-27,9353.500000,9388.700195,9333.400391,9362.700195,9362.700195,135045800
2019-11-28,9353.599609,9373.099609,9343.799805,9359.000000,9359.000000,107163700
2019-11-29,9334.500000,9404.500000,9312.500000,9352.000000,9352.000000,140835600
2019-12-02,9367.200195,9390.900391,9146.599609,9156.299805,9156.299805,200666300
2019-12-03,9176.799805,9209.799805,9110.099609,9135.700195,9135.700195,162636000
2019-12-04,9146.200195,9277.599609,9144.799805,9270.799805,9270.799805,152240500
