Date,Open,High,Low,Close,Adj Close,Volume
2004-05-01,239.300003,242.669998,228.880005,237.350006,237.350006,0
2004-06-01,237.369995,244.039993,235.309998,240.860001,240.860001,0
2004-07-01,241.339996,242.820007,230.550003,236.399994,236.399994,0
2004-08-01,236.440002,236.929993,225.179993,233.630005,233.630005,0
2004-09-01,233.669998,241.750000,233.669998,237.740005,237.740005,0
2004-10-01,237.889999,245.570007,235.770004,240.300003,240.300003,0
2004-11-01,240.070007,250.479996,239.970001,246.509995,246.509995,0
2004-12-01,246.440002,251.660004,246.210007,251.110001,251.110001,0
2005-01-01,251.240005,257.429993,250.039993,256.850006,256.850006,0
2005-02-01,256.660004,267.209991,256.549988,264.290009,264.290009,0
2005-03-01,264.420013,268.299988,259.359985,262.190002,262.190002,0
2005-04-01,262.290009,267.329987,254.380005,256.059998,256.059998,0
2005-05-01,256.190002,268.500000,256.190002,267.290009,267.290009,0
2005-06-01,267.519989,278.649994,267.519989,275.920013,275.920013,0
2005-07-01,275.850006,286.399994,267.880005,285.029999,285.029999,0
2005-08-01,284.839996,289.760010,280.510010,284.820007,284.820007,0
2005-09-01,285.049988,297.750000,285.049988,297.399994,297.399994,0
2005-10-01,297.630005,300.609985,280.910004,290.290009,290.290009,0
2005-11-01,290.230011,303.850006,289.459991,299.470001,299.470001,0
2005-12-01,299.720001,311.859985,299.720001,310.029999,310.029999,0
2006-01-01,310.010010,322.489990,309.290009,321.040009,321.040009,0
2006-02-01,321.079987,332.500000,318.059998,327.880005,327.880005,0
2006-03-01,328.000000,338.109985,323.670013,334.440002,334.440002,0
2006-04-01,334.929993,341.149994,331.549988,336.480011,336.480011,0
2006-05-01,337.320007,344.390015,308.820007,318.859985,318.859985,0
2006-06-01,318.950012,323.670013,299.709991,320.660004,320.660004,0
2006-07-01,320.720001,327.489990,308.299988,326.040009,326.040009,0
2006-08-01,326.100006,336.190002,320.739990,334.730011,334.730011,0
2006-09-01,334.859985,343.179993,327.950012,341.429993,341.429993,0
2006-10-01,341.929993,357.630005,338.790009,353.339996,353.339996,0
2006-11-01,353.459991,362.040009,348.309998,351.779999,351.779999,0
2006-12-01,352.399994,366.839996,347.850006,365.260010,365.260010,0
2007-01-01,365.739990,377.609985,362.480011,372.720001,372.720001,0
2007-02-01,373.630005,382.850006,362.299988,365.029999,365.029999,0
2007-03-01,364.940002,376.690002,351.350006,374.220001,374.220001,0
2007-04-01,374.320007,390.640015,373.290009,386.929993,386.929993,0
2007-05-01,386.769012,397.570007,383.119995,396.739990,396.739990,0
2007-06-01,397.040009,400.730011,381.260010,393.709991,393.709991,0
2007-07-01,392.589996,400.989990,370.500000,380.070007,380.070007,0
2007-08-01,376.980011,381.709991,348.899994,375.940002,375.940002,0
2007-09-01,376.309998,379.589996,360.760010,377.859985,377.859985,0
2007-10-01,377.299988,391.299988,373.839996,388.429993,388.429993,0
2007-11-01,388.670013,389.290009,347.720001,370.359985,370.359985,0
2007-12-01,370.399994,377.559998,357.829987,364.641998,364.641998,0
2008-01-01,363.549988,365.440002,296.209991,322.160004,322.160004,0
2008-02-01,322.920013,331.570007,310.959991,318.950012,318.950012,0
2008-03-01,317.880005,317.880005,290.260010,305.959991,305.959991,0
2008-04-01,305.799988,324.589996,305.250000,323.089996,323.089996,0
2008-05-01,323.089996,332.869995,316.119995,322.119995,322.119995,0
2008-06-01,321.929993,322.130005,283.920013,289.390015,289.390015,0
2008-07-01,288.880005,288.950012,262.480011,283.760010,283.760010,0
2008-08-01,282.910004,293.709991,276.920013,288.179993,288.179993,0
2008-09-01,287.070007,291.399994,244.729996,256.049988,256.049988,0
2008-10-01,256.980011,263.920013,188.710007,222.070007,222.070007,0
2008-11-01,222.419998,233.500000,179.720001,206.250000,206.250000,0
2008-12-01,205.970001,207.199997,188.009995,196.899994,196.899994,0
2009-01-01,199.300003,214.210007,178.039993,191.229996,191.229996,0
2009-02-01,190.070007,200.059998,169.720001,172.919998,172.919998,0
2009-03-01,172.710007,180.479996,155.380005,176.460007,176.460007,0
2009-04-01,176.520004,202.080002,173.429993,200.229996,200.229996,0
2009-05-01,200.229996,212.860001,198.470001,208.210007,208.210007,0
2009-06-01,210.259995,215.369995,200.839996,205.830002,205.830002,0
2009-07-01,206.009995,226.210007,195.240005,224.910004,224.910004,0
2009-08-01,225.350006,239.490005,223.039993,235.619995,235.619995,0
2009-09-01,236.490005,246.740005,228.529999,242.470001,242.470001,0
2009-10-01,242.740005,250.460007,232.929993,236.929993,236.929993,0
2009-11-01,236.270004,251.889999,232.539993,239.169998,239.169998,0
2009-12-01,240.419998,254.600006,240.419998,253.160004,253.160004,0
2010-01-01,254.240005,261.390015,244.610001,246.960007,246.960007,0
2010-02-01,245.800003,251.830002,235.380005,245.800003,245.800003,0
2010-03-01,246.600006,265.480011,245.110001,263.570007,263.570007,0
2010-04-01,264.630005,272.619995,256.190002,259.910004,259.910004,0
