Date,Open,High,Low,Close,Adj Close,Volume
2015-07-27,2078.189941,2114.239990,2063.520020,2103.840088,2103.840088,19254140000
2015-08-03,2104.489990,2112.659912,2067.909912,2077.570068,2077.570068,18841050000
2015-08-10,2080.979980,2105.350098,2052.090088,2091.540039,2091.540039,17509360000
2015-08-17,2089.699951,2103.469971,1970.890015,1970.890015,1970.890015,18271310000
2015-08-24,1965.150024,1993.479980,1867.010010,1988.869995,1988.869995,26089970000
2015-08-31,1986.729980,1986.729980,1903.069946,1921.219971,1921.219971,18717360000
2015-09-07,1927.300049,1988.630005,1927.300049,1961.050049,1961.050049,14045680000
2015-09-14,1963.060059,2020.859985,1948.270020,1958.030029,1958.030029,20075770000
2015-09-21,1960.839966,1979.640015,1908.920044,1931.339966,1931.339966,18081540000
2015-09-28,1929.180054,1951.359985,1871.910034,1951.359985,1951.359985,21346290000
2015-10-05,1954.329956,2020.130005,1954.329956,2014.890015,2014.890015,20849400000
2015-10-12,2015.650024,2033.540039,1990.729980,2033.109985,2033.109985,17281480000
2015-10-19,2031.729980,2079.739990,2017.219971,2075.149902,2075.149902,18785920000
2015-10-26,2075.080078,2094.320068,2058.840088,2079.360107,2079.360107,20565930000
2015-11-02,2080.760010,2116.479980,2080.760010,2099.199951,2099.199951,20531860000
2015-11-09,2096.560059,2096.560059,2022.020020,2023.040039,2023.040039,19691320000
2015-11-16,2022.079956,2097.060059,2019.390015,2089.169922,2089.169922,19652690000
2015-11-23,2089.409912,2095.610107,2070.290039,2090.110107,2090.110107,11792690000
2015-11-30,2090.949951,2104.270020,2042.349976,2091.689941,2091.689941,20459190000
2015-12-07,2090.419922,2090.419922,2008.800049,2012.369995,2012.369995,20618850000
2015-12-14,2013.369995,2076.719971,1993.260010,2005.550049,2005.550049,24611890000
2015-12-21,2010.270020,2067.360107,2005.930054,2060.989990,2060.989990,12177090000
2015-12-28,2057.770020,2081.560059,2043.619995,2043.939941,2043.939941,10057270000
2016-01-04,2038.199951,2038.199951,1918.459961,1922.030029,1922.030029,22089690000
2016-01-11,1926.119995,1950.329956,1857.829956,1880.329956,1880.329956,25291150000
2016-01-18,1888.660034,1908.849976,1812.290039,1906.900024,1906.900024,21324990000
2016-01-25,1906.280029,1940.239990,1872.699951,1940.239990,1940.239990,23703940000
2016-02-01,1936.939941,1947.199951,1872.229980,1880.050049,1880.050049,24081930000
2016-02-08,1873.250000,1881.599976,1810.099976,1864.780029,1864.780029,25488570000
2016-02-15,1871.439941,1930.680054,1871.439941,1917.780029,1917.780029,18161550000
2016-02-22,1924.439941,1962.959961,1891.000000,1948.050049,1948.050049,20729330000
2016-02-29,1947.130005,2009.130005,1931.810059,1999.989990,1999.989990,25206170000
2016-03-07,1996.109985,2022.369995,1969.250000,2022.189941,2022.189941,22103360000
2016-03-14,2019.270020,2052.360107,2005.229980,2049.580078,2049.580078,22138770000
2016-03-21,2047.880005,2056.600098,2022.489990,2035.939941,2035.939941,13842290000
2016-03-28,2037.890015,2075.070068,2028.310059,2072.780029,2072.780029,17687000000
2016-04-04,2073.189941,2074.020020,2033.800049,2047.599976,2047.599976,18552210000
2016-04-11,2050.229980,2087.840088,2039.739990,2080.729980,2080.729980,19466730000
2016-04-18,2078.830078,2111.050049,2073.649902,2091.580078,2091.580078,19364460000
2016-04-25,2089.370117,2099.889893,2052.280029,2065.300049,2065.300049,19991600000
2016-05-02,2067.169922,2083.419922,2039.449951,2057.139893,2057.139893,19877940000
2016-05-09,2057.550049,2084.870117,2043.130005,2046.609985,2046.609985,18573070000
2016-05-16,2046.530029,2071.879883,2025.910034,2052.320068,2052.320068,19066060000
2016-05-23,2052.229980,2099.060059,2047.260010,2099.060059,2099.060059,16852120000
2016-05-30,2100.129883,2105.260010,2085.100098,2099.129883,2099.129883,15300080000
2016-06-06,2100.830078,2120.550049,2089.959961,2096.070068,2096.070068,17344140000
2016-06-13,2091.750000,2098.120117,2050.370117,2071.219971,2071.219971,19277430000
2016-06-20,2075.580078,2113.320068,2032.569946,2037.410034,2037.410034,20763870000
2016-06-27,2031.449951,2108.709961,1991.680054,2102.949951,2102.949951,22140480000
2016-07-04,2095.050049,2131.709961,2074.020020,2129.899902,2129.899902,14779810000
2016-07-11,2131.719971,2169.050049,2131.719971,2161.739990,2161.739990,17441690000
2016-07-18,2162.040039,2175.629883,2159.010010,2175.030029,2175.030029,15651690000
2016-07-25,2173.709961,2177.090088,2159.070068,2173.600098,2173.600098,18198170000
2016-08-01,2173.149902,2182.870117,2147.580078,2182.870117,2182.870117,18513540000
2016-08-08,2183.760010,2188.449951,2172.000000,2184.050049,2184.050049,16340620000
2016-08-15,2186.080078,2193.810059,2168.500000,2183.870117,2183.870117,16049210000
2016-08-22,2181.580078,2193.419922,2160.389893,2169.040039,2169.040039,15278970000
2016-08-29,2170.189941,2184.870117,2157.090088,2179.979980,2179.979980,15911210000
2016-09-05,2181.610107,2187.870117,2127.810059,2127.810059,2127.810059,14728870000
2016-09-12,2120.860107,2163.300049,2119.120117,2139.159912,2139.159912,20204330000
2016-09-19,2143.989990,2179.989990,2135.909912,2164.689941,2164.689941,16885840000
2016-09-26,2158.540039,2175.300049,2141.550049,2168.270020,2168.270020,18967960000
2016-10-03,2164.330078,2165.860107,2144.010010,2153.739990,2153.739990,17876430000
2016-10-10,2160.389893,2169.600098,2114.719971,2132.979980,2132.979980,16140520000
2016-10-17,2132.949951,2148.439941,2124.429932,2141.159912,2141.159912,16149080000
2016-10-24,2148.500000,2154.790039,2119.360107,2126.409912,2126.409912,19108200000
2016-10-31,2129.780029,2133.250000,2083.790039,2085.179932,2085.179932,20427740000
2016-11-07,2100.590088,2182.300049,2100.590088,2164.449951,2164.449951,25356830000
2016-11-14,2165.639893,2189.889893,2156.080078,2181.899902,2181.899902,21123210000
2016-11-21,2186.429932,2213.350098,2186.429932,2213.350098,2213.350098,12568190000
2016-11-28,2210.209961,2214.100098,2187.439941,2191.949951,2191.949951,21589430000
2016-12-05,2200.649902,2259.800049,2199.969971,2259.530029,2259.530029,20337430000
2016-12-12,2258.830078,2277.530029,2248.439941,2258.070068,2258.070068,22387610000
2016-12-19,2259.239990,2272.560059,2256.080078,2263.790039,2263.790039,14296250000
2016-12-26,2266.229980,2273.820068,2233.620117,2238.830078,2238.830078,9386710000
2017-01-02,2251.570068,2282.100098,2245.129883,2276.979980,2276.979980,14637130000
2017-01-09,2273.590088,2279.270020,2254.250000,2274.639893,2274.639893,17020210000
